t,ref_c,humidity,dmm_c,ohm_4w,ohm_2w
1690008381.3208377,23.89,55.92,38.748,9.998164136E+03,1.001502380E+04
1690008388.407364,23.894,55.92,38.748,9.998165711E+03,1.001491817E+04
1690008395.4934297,23.897,55.923,38.748,9.998165012E+03,1.001486595E+04
1690008402.5784893,23.9,55.934,38.748,9.998164338E+03,1.001498596E+04
1690008409.6630828,23.907,55.93,38.748,9.998163684E+03,1.001501371E+04
1690008416.749182,23.907,55.934,38.748,9.998165971E+03,1.001501488E+04
1690008423.8322675,23.908,55.93,38.748,9.998166588E+03,1.001497323E+04
1690008430.9171815,23.913,55.935,38.748,9.998166461E+03,1.001482340E+04
1690008438.004945,23.917,55.94,38.748,9.998168803E+03,1.001488397E+04
1690008445.091836,23.917,55.947,38.748,9.998167638E+03,1.001480622E+04
1690008452.1779945,23.922,55.953,38.748,9.998164145E+03,1.001499019E+04
1690008459.2621856,23.926,55.951,38.748,9.998166909E+03,1.001480979E+04
1690008466.3481536,23.923,55.959,38.748,9.998167453E+03,1.001495837E+04
1690008473.4357486,23.93,55.963,38.748,9.998163376E+03,1.001483340E+04
1690008480.522158,23.93,55.958,38.748,9.998167820E+03,1.001481877E+04
1690008487.6091766,23.934,55.967,38.748,9.998167187E+03,1.001485986E+04
1690008494.6970587,23.939,55.972,38.748,9.998167023E+03,1.001491779E+04
1690008501.7841575,23.939,55.974,38.748,9.998163930E+03,1.001495631E+04
1690008508.8702025,23.943,55.975,38.748,9.998165375E+03,1.001502663E+04
1690008515.9550252,23.945,55.978,38.748,9.998167234E+03,1.001481385E+04
1690008523.0415823,23.946,55.975,38.748,9.998169295E+03,1.001482949E+04
1690008530.1274266,23.948,55.987,38.748,9.998161918E+03,1.001491153E+04
1690008537.2153535,23.953,55.993,38.748,9.998160505E+03,1.001481667E+04
1690008544.3016975,23.949,55.993,38.748,9.998165401E+03,1.001489821E+04
1690008551.3869698,23.956,55.99,38.748,9.998165536E+03,1.001479180E+04
1690008558.4736998,23.953,55.994,38.748,9.998167818E+03,1.001483523E+04
1690008565.5614142,23.96,56.004,38.748,9.998162902E+03,1.001500501E+04
1690008572.6461942,23.965,55.998,38.748,9.998164746E+03,1.001485672E+04
1690008579.7342858,23.969,56.001,38.748,9.998161911E+03,1.001485810E+04
1690008586.8212337,23.968,55.999,38.748,9.998167281E+03,1.001496320E+04
1690008593.9087093,23.974,56.001,38.748,9.998168125E+03,1.001489517E+04
1690008600.995165,23.974,56.005,38.748,9.998164582E+03,1.001480171E+04
1690008608.081284,23.98,56.003,38.748,9.998166127E+03,1.001497938E+04
1690008615.1652913,23.979,56.01,38.748,9.998162029E+03,1.001500175E+04
1690008622.250517,23.977,56.007,38.748,9.998165492E+03,1.001490159E+04
1690008629.3363652,23.98,56.012,38.748,9.998164890E+03,1.001483689E+04
1690008636.4243722,23.98,56.007,38.748,9.998170353E+03,1.001490680E+04
1690008643.5110455,23.985,56.004,38.748,9.998172072E+03,1.001485502E+04
1690008650.5979795,23.988,56.006,38.748,9.998159738E+03,1.001483232E+04
1690008657.684715,23.986,56.01,38.748,9.998162886E+03,1.001491792E+04
1690008664.7706363,23.989,56.01,38.748,9.998166263E+03,1.001479275E+04
1690008671.8578384,23.994,56.018,38.748,9.998162814E+03,1.001481487E+04
1690008678.9456887,24.003,56.019,38.748,9.998161779E+03,1.001485832E+04
1690008686.033145,24.006,56.014,38.748,9.998166544E+03,1.001502391E+04
1690008693.1190565,24.005,56.012,38.748,9.998159640E+03,1.001499457E+04
1690008700.203222,24.006,56.013,38.748,9.998163749E+03,1.001479664E+04
1690008707.2909303,24.012,56.008,38.748,9.998164012E+03,1.001482988E+04
1690008714.3777256,24.009,56.011,38.748,9.998161417E+03,1.001497326E+04
1690008721.4640064,24.009,56.005,38.748,9.998165239E+03,1.001489741E+04
1690008728.5500104,24.015,56.002,38.748,9.998166551E+03,1.001494180E+04
1690008735.6372159,24.021,56.003,38.748,9.998161001E+03,1.001479030E+04
1690008742.7242608,24.023,55.993,38.748,9.998169583E+03,1.001481818E+04
1690008749.810396,24.029,55.988,38.748,9.998165625E+03,1.001491498E+04
1690008756.8977556,24.029,55.99,38.748,9.998162463E+03,1.001492302E+04
1690008763.982968,24.023,55.981,38.748,9.998160445E+03,1.001490364E+04
1690008771.0683856,24.029,55.983,38.748,9.998164252E+03,1.001481888E+04
1690008778.1553617,24.035,55.979,38.748,9.998167338E+03,1.001496583E+04
1690008785.2427778,24.046,55.974,38.748,9.998164800E+03,1.001500851E+04
1690008792.3291202,24.041,55.972,38.748,9.998168069E+03,1.001485157E+04
1690008799.4158657,24.035,55.97,38.748,9.998170171E+03,1.001482373E+04
1690008806.5022748,24.047,55.969,38.748,9.998163273E+03,1.001485934E+04
1690008813.5890872,24.054,55.971,38.748,9.998166228E+03,1.001491270E+04
1690008820.6744525,24.049,55.958,38.748,9.998168243E+03,1.001498337E+04
1690008827.7577724,24.06,55.965,38.748,9.998164877E+03,1.001490831E+04
1690008834.8426988,24.061,55.951,38.748,9.998163543E+03,1.001498037E+04
1690008841.9272819,24.066,55.953,38.748,9.998164143E+03,1.001498652E+04
1690008849.0116324,24.067,55.951,38.748,9.998169821E+03,1.001484339E+04
1690008856.0978053,24.07,55.946,38.748,9.998169419E+03,1.001482791E+04
1690008863.185528,24.074,55.949,38.748,9.998164039E+03,1.001482015E+04
1690008870.2735434,24.077,55.952,38.748,9.998167056E+03,1.001487800E+04
1690008877.3615873,24.078,55.938,38.748,9.998159728E+03,1.001500597E+04
1690008884.4454622,24.069,55.943,38.748,9.998170651E+03,1.001503070E+04
1690008891.5305147,24.08,55.945,38.748,9.998166721E+03,1.001497884E+04
1690008898.6171792,24.081,55.947,38.748,9.998164646E+03,1.001490812E+04
1690008905.702587,24.086,55.939,38.748,9.998157344E+03,1.001483800E+04
1690008912.7878325,24.093,55.933,38.748,9.998166991E+03,1.001482337E+04
1690008919.874075,24.092,55.934,38.748,9.998165976E+03,1.001489888E+04
1690008926.9613173,24.1,55.935,38.748,9.998165583E+03,1.001499862E+04
1690008934.0476809,24.098,55.931,38.748,9.998167128E+03,1.001483303E+04
1690008941.1337314,24.106,55.931,38.748,9.998167661E+03,1.001483323E+04
1690008948.2209277,24.107,55.93,38.748,9.998161074E+03,1.001483285E+04
1690008955.3081553,24.109,55.926,38.748,9.998166698E+03,1.001481101E+04
1690008962.395103,24.106,55.921,38.748,9.998165815E+03,1.001485453E+04
1690008969.4829671,24.109,55.919,38.748,9.998168455E+03,1.001503186E+04
1690008976.5671675,24.118,55.921,38.748,9.998164465E+03,1.001498583E+04
1690008983.653647,24.121,55.916,38.748,9.998160224E+03,1.001487120E+04
1690008990.7386024,24.118,55.918,38.748,9.998169641E+03,1.001483396E+04
1690008997.8248265,24.132,55.917,38.748,9.998165881E+03,1.001488142E+04
1690009004.911958,24.12,55.917,38.748,9.998165515E+03,1.001482986E+04
1690009011.997624,24.123,55.905,38.748,9.998164793E+03,1.001504309E+04
1690009019.080737,24.139,55.907,38.748,9.998168445E+03,1.001492612E+04
1690009026.1674201,24.135,55.903,38.748,9.998166220E+03,1.001483906E+04
1690009033.2530951,24.141,55.902,38.748,9.998162914E+03,1.001492569E+04
1690009040.3412585,24.129,55.899,38.748,9.998167519E+03,1.001491249E+04
1690009047.4267662,24.139,55.898,38.748,9.998161090E+03,1.001485258E+04
1690009054.512862,24.144,55.896,38.748,9.998170674E+03,1.001491232E+04
1690009061.6002932,24.146,55.889,38.748,9.998165032E+03,1.001504366E+04
1690009068.6867979,24.146,55.889,38.748,9.998163860E+03,1.001500128E+04
1690009075.7718241,24.146,55.886,38.748,9.998163106E+03,1.001505233E+04
1690009082.8582146,24.153,55.879,38.748,9.998170104E+03,1.001491026E+04
1690009089.9457219,24.161,55.878,38.748,9.998162503E+03,1.001493502E+04
1690009097.031005,24.159,55.872,38.748,9.998165472E+03,1.001493842E+04
1690009104.117736,24.164,55.865,38.748,9.998165178E+03,1.001488345E+04
1690009111.2033172,24.162,55.868,38.748,9.998163803E+03,1.001491014E+04
1690009118.2891695,24.167,55.866,38.748,9.998165164E+03,1.001503161E+04
1690009125.3738644,24.175,55.867,38.748,9.998166350E+03,1.001484761E+04
1690009132.4608548,24.175,55.857,38.748,9.998162899E+03,1.001485609E+04
1690009139.5472803,24.175,55.859,38.748,9.998164450E+03,1.001493138E+04
1690009146.634672,24.179,55.858,38.748,9.998165936E+03,1.001486989E+04
1690009153.7200816,24.182,55.861,38.748,9.998167079E+03,1.001490447E+04
1690009160.807864,24.178,55.86,38.748,9.998166649E+03,1.001491158E+04
1690009167.8949142,24.184,55.856,38.748,9.998165075E+03,1.001497209E+04
1690009174.981175,24.196,55.855,38.748,9.998159872E+03,1.001483604E+04
1690009182.0662744,24.19,55.854,38.748,9.998169250E+03,1.001496770E+04
1690009189.153128,24.195,55.854,38.748,9.998172263E+03,1.001489716E+04
1690009196.2392123,24.196,55.854,38.748,9.998163923E+03,1.001502623E+04
1690009203.323074,24.208,55.847,38.748,9.998158976E+03,1.001486736E+04
1690009210.409212,24.202,55.84,38.748,9.998162183E+03,1.001478791E+04
1690009217.4956877,24.201,55.832,38.748,9.998166806E+03,1.001484936E+04
1690009224.583118,24.204,55.837,38.748,9.998160533E+03,1.001503123E+04
1690009231.6678178,24.21,55.835,38.748,9.998159723E+03,1.001489317E+04
1690009238.7542338,24.214,55.829,38.748,9.998164315E+03,1.001490387E+04
1690009245.8421123,24.213,55.826,38.748,9.998166371E+03,1.001502284E+04
1690009252.9268992,24.222,55.833,38.748,9.998163095E+03,1.001498373E+04
1690009260.0122263,24.211,55.828,38.748,9.998166788E+03,1.001502842E+04
1690009267.0954483,24.225,55.83,38.748,9.998161936E+03,1.001496501E+04
1690009274.1827328,24.227,55.826,38.748,9.998164095E+03,1.001484656E+04
1690009281.270947,24.224,55.821,38.748,9.998164171E+03,1.001485292E+04
1690009288.357069,24.224,55.823,38.748,9.998167012E+03,1.001483693E+04
1690009295.4438634,24.225,55.814,38.748,9.998166578E+03,1.001487270E+04
1690009302.5286455,24.231,55.817,38.748,9.998168336E+03,1.001489421E+04
1690009309.6145563,24.237,55.821,38.748,9.998165236E+03,1.001500204E+04
1690009316.7011685,24.23,55.818,38.748,9.998167659E+03,1.001491545E+04
1690009323.789031,24.234,55.807,38.748,9.998164892E+03,1.001493185E+04
1690009330.8739035,24.239,55.812,38.748,9.998164631E+03,1.001489894E+04
1690009337.959806,24.237,55.81,38.748,9.998170011E+03,1.001490519E+04
1690009345.0468736,24.237,55.811,38.748,9.998164325E+03,1.001484267E+04
1690009352.1337655,24.239,55.805,38.748,9.998165290E+03,1.001500739E+04
1690009359.220314,24.234,55.816,38.748,9.998170318E+03,1.001501552E+04
1690009366.3042135,24.241,55.804,38.748,9.998168554E+03,1.001483539E+04
1690009373.3910363,24.251,55.805,38.748,9.998160860E+03,1.001501983E+04
1690009380.4749084,24.251,55.806,38.748,9.998170188E+03,1.001485657E+04
1690009387.560086,24.25,55.8,38.748,9.998167148E+03,1.001502183E+04
1690009394.6442742,24.253,55.807,38.748,9.998164795E+03,1.001490384E+04
1690009401.731503,24.254,55.806,38.748,9.998170070E+03,1.001487420E+04
1690009408.8186269,24.259,55.809,38.748,9.998167428E+03,1.001482793E+04
1690009415.9063523,24.253,55.805,38.748,9.998164686E+03,1.001482733E+04
1690009422.9942994,24.254,55.813,38.748,9.998169670E+03,1.001491563E+04
1690009430.0810444,24.267,55.816,38.748,9.998165972E+03,1.001492668E+04
1690009437.166219,24.268,55.808,38.748,9.998163920E+03,1.001493777E+04
1690009444.2524576,24.268,55.81,38.748,9.998160699E+03,1.001490036E+04
1690009451.3378031,24.27,55.806,38.748,9.998164428E+03,1.001485017E+04
1690009458.4244554,24.268,55.811,38.748,9.998170040E+03,1.001486778E+04
1690009465.5126405,24.276,55.811,38.748,9.998165517E+03,1.001499326E+04
1690009472.5992796,24.274,55.801,38.748,9.998166275E+03,1.001482315E+04
1690009479.6860683,24.276,55.809,38.748,9.998165158E+03,1.001486282E+04
1690009486.771198,24.279,55.807,38.748,9.998169779E+03,1.001479050E+04
1690009493.8585517,24.28,55.806,38.748,9.998164089E+03,1.001482428E+04
1690009500.9453282,24.283,55.81,38.748,9.998163142E+03,1.001488302E+04
1690009508.0310392,24.282,55.799,38.748,9.998165222E+03,1.001479914E+04
1690009515.1155343,24.29,55.804,38.748,9.998163035E+03,1.001493983E+04
1690009522.2012193,24.294,55.804,38.748,9.998169347E+03,1.001499555E+04
1690009529.2862601,24.291,55.799,38.748,9.998168004E+03,1.001487504E+04
1690009536.3731763,24.285,55.797,38.748,9.998158559E+03,1.001487982E+04
1690009543.4602442,24.294,55.786,38.748,9.998172081E+03,1.001499459E+04
1690009550.5458627,24.294,55.796,38.748,9.998160741E+03,1.001498507E+04
1690009557.6313305,24.296,55.789,38.748,9.998164921E+03,1.001490685E+04
1690009564.715602,24.302,55.788,38.748,9.998162417E+03,1.001491080E+04
1690009571.8010347,24.296,55.783,38.748,9.998163778E+03,1.001499140E+04
1690009578.8850646,24.308,55.789,38.748,9.998166755E+03,1.001495205E+04
1690009585.9706485,24.309,55.786,38.748,9.998161982E+03,1.001493935E+04
1690009593.055716,24.308,55.788,38.748,9.998165155E+03,1.001495174E+04
1690009600.1408381,24.302,55.774,38.748,9.998168504E+03,1.001477927E+04
1690009607.2279792,24.309,55.772,38.748,9.998164150E+03,1.001480332E+04
1690009614.3141072,24.314,55.774,38.748,9.998162686E+03,1.001496435E+04
1690009621.4004133,24.313,55.771,38.748,9.998163798E+03,1.001486334E+04
1690009628.4884868,24.316,55.775,38.748,9.998164257E+03,1.001492987E+04
1690009635.5749314,24.322,55.776,38.748,9.998163455E+03,1.001489105E+04
1690009642.6625323,24.323,55.776,38.748,9.998161749E+03,1.001492950E+04
1690009649.7489643,24.326,55.776,38.748,9.998165505E+03,1.001480362E+04
1690009656.8347135,24.32,55.777,38.748,9.998162554E+03,1.001497501E+04
1690009663.920083,24.326,55.772,38.748,9.998167728E+03,1.001498792E+04
1690009671.0062528,24.323,55.772,38.748,9.998159882E+03,1.001494337E+04
1690009678.0927892,24.322,55.769,38.748,9.998160662E+03,1.001494135E+04
1690009685.1780005,24.336,55.775,38.748,9.998166300E+03,1.001476700E+04
1690009692.2626739,24.337,55.77,38.748,9.998167355E+03,1.001479554E+04
1690009699.3499117,24.332,55.774,38.748,9.998164420E+03,1.001474111E+04
1690009706.4357004,24.332,55.768,38.748,9.998164119E+03,1.001498061E+04
1690009713.520184,24.339,55.768,38.748,9.998161438E+03,1.001486117E+04
1690009720.606978,24.34,55.761,38.748,9.998162064E+03,1.001484507E+04
1690009727.6949775,24.34,55.763,38.748,9.998163037E+03,1.001481276E+04
1690009734.7804434,24.337,55.763,38.748,9.998167671E+03,1.001495739E+04
1690009741.865047,24.345,55.771,38.748,9.998166573E+03,1.001487215E+04
1690009748.952768,24.355,55.774,38.748,9.998167445E+03,1.001493774E+04
1690009756.0396655,24.346,55.783,38.748,9.998164800E+03,1.001497473E+04
1690009763.1246269,24.348,55.781,38.748,9.998163344E+03,1.001487590E+04
1690009770.2123134,24.351,55.783,38.748,9.998164453E+03,1.001484277E+04
1690009777.299401,24.352,55.789,38.748,9.998166411E+03,1.001485332E+04
1690009784.3843596,24.351,55.777,38.748,9.998160977E+03,1.001479705E+04
1690009791.4716709,24.355,55.792,38.748,9.998162971E+03,1.001488833E+04
1690009798.5569844,24.357,55.788,38.748,9.998159228E+03,1.001485923E+04
1690009805.6426878,24.354,55.788,38.748,9.998160414E+03,1.001480095E+04
1690009812.7290993,24.363,55.79,38.748,9.998164809E+03,1.001489898E+04
1690009819.8151424,24.357,55.786,38.748,9.998164554E+03,1.001482700E+04
1690009826.902115,24.363,55.784,38.748,9.998167273E+03,1.001490662E+04
1690009833.9867861,24.363,55.785,38.748,9.998168158E+03,1.001488031E+04
1690009841.0737224,24.36,55.786,38.748,9.998163618E+03,1.001496225E+04
1690009848.1588717,24.365,55.783,38.748,9.998166438E+03,1.001499466E+04
1690009855.244007,24.365,55.784,38.748,9.998166541E+03,1.001496598E+04
1690009862.3294673,24.372,55.789,38.748,9.998163569E+03,1.001480793E+04
1690009869.4176702,24.368,55.774,38.748,9.998162489E+03,1.001498108E+04
1690009876.503872,24.369,55.775,38.748,9.998163331E+03,1.001498495E+04
1690009883.5890422,24.371,55.774,38.748,9.998164935E+03,1.001500650E+04
1690009890.6743317,24.372,55.775,38.748,9.998162242E+03,1.001497286E+04
1690009897.7589016,24.371,55.785,38.748,9.998160994E+03,1.001480457E+04
1690009904.846905,24.38,55.786,38.748,9.998164398E+03,1.001487014E+04
1690009911.9333217,24.378,55.786,38.748,9.998161453E+03,1.001483210E+04
1690009919.0198267,24.383,55.789,38.748,9.998157475E+03,1.001486280E+04
1690009926.1066754,24.374,55.792,38.748,9.998163456E+03,1.001484141E+04
1690009933.1927733,24.378,55.793,38.748,9.998166849E+03,1.001480203E+04
1690009940.2809892,24.382,55.796,38.748,9.998166720E+03,1.001483764E+04
1690009947.3679576,24.386,55.795,38.748,9.998163554E+03,1.001487269E+04
1690009954.4535596,24.377,55.79,38.748,9.998169494E+03,1.001498090E+04
1690009961.538044,24.392,55.796,38.748,9.998165455E+03,1.001497966E+04
1690009968.624316,24.389,55.79,38.748,9.998165217E+03,1.001487061E+04
1690009975.7103834,24.394,55.792,38.748,9.998160117E+03,1.001485976E+04
1690009982.7963793,24.4,55.793,38.748,9.998167642E+03,1.001487386E+04
1690009989.8818429,24.391,55.796,38.748,9.998171157E+03,1.001488393E+04
1690009996.9679499,24.403,55.794,38.748,9.998163737E+03,1.001496171E+04
1690010004.0529218,24.406,55.792,38.748,9.998167971E+03,1.001480338E+04
1690010011.1406367,24.398,55.793,38.748,9.998166475E+03,1.001480721E+04
1690010018.228642,24.4,55.79,38.748,9.998160326E+03,1.001481279E+04
1690010025.3148875,24.408,55.79,38.748,9.998158995E+03,1.001497101E+04
1690010032.4008534,24.406,55.788,38.748,9.998163055E+03,1.001491728E+04
1690010039.4872763,24.415,55.79,38.748,9.998158741E+03,1.001499471E+04
1690010046.571406,24.404,55.787,38.748,9.998164047E+03,1.001498994E+04
1690010053.6574738,24.412,55.794,38.748,9.998160022E+03,1.001498344E+04
1690010060.7417564,24.418,55.788,38.748,9.998159007E+03,1.001496187E+04
1690010067.825973,24.412,55.787,38.748,9.998163724E+03,1.001497006E+04
1690010074.9104056,24.411,55.788,38.748,9.998168172E+03,1.001487337E+04
1690010081.9970396,24.414,55.781,38.748,9.998164093E+03,1.001484852E+04
1690010089.0825527,24.42,55.785,38.748,9.998163124E+03,1.001481116E+04
1690010096.1699476,24.417,55.777,38.748,9.998162563E+03,1.001485444E+04
1690010103.2555504,24.412,55.768,38.748,9.998162602E+03,1.001493883E+04
1690010110.342464,24.421,55.772,38.748,9.998165990E+03,1.001480774E+04
1690010117.4286938,24.414,55.769,38.748,9.998168079E+03,1.001498985E+04
1690010124.5141902,24.424,55.785,38.748,9.998165959E+03,1.001498134E+04
1690010131.5993924,24.42,55.784,38.748,9.998168172E+03,1.001488823E+04
1690010138.6868923,24.42,55.784,38.748,9.998165914E+03,1.001482524E+04
1690010145.7736845,24.424,55.79,38.748,9.998167047E+03,1.001499223E+04
1690010152.8590271,24.423,55.794,38.748,9.998162538E+03,1.001481180E+04
1690010159.9453816,24.409,55.79,38.748,9.998163334E+03,1.001487255E+04
1690010167.032356,24.412,55.785,38.748,9.998166143E+03,1.001491331E+04
1690010174.1162643,24.411,55.786,38.748,9.998165315E+03,1.001486219E+04
1690010181.2026427,24.394,55.787,38.748,9.998166250E+03,1.001480982E+04
1690010188.288368,24.397,55.777,38.748,9.998161486E+03,1.001480112E+04
1690010195.3758352,24.386,55.772,38.748,9.998165876E+03,1.001497576E+04
1690010202.4612186,24.377,55.766,38.748,9.998167251E+03,1.001480531E+04
1690010209.5488718,24.377,55.769,38.748,9.998163884E+03,1.001486920E+04
1690010216.6348748,24.378,55.777,38.748,9.998169332E+03,1.001479706E+04
1690010223.7228255,24.375,55.762,38.748,9.998155444E+03,1.001501680E+04
1690010230.809112,24.374,55.754,38.748,9.998165476E+03,1.001502346E+04
1690010237.8952842,24.372,55.75,38.748,9.998164687E+03,1.001481472E+04
1690010244.9828494,24.368,55.737,38.748,9.998164957E+03,1.001487891E+04
1690010252.0687625,24.357,55.716,38.748,9.998162163E+03,1.001501035E+04
1690010259.1541455,24.357,55.714,38.748,9.998164645E+03,1.001483331E+04
1690010266.2416873,24.349,55.688,38.748,9.998162803E+03,1.001477412E+04
1690010273.3288226,24.339,55.66,38.748,9.998168164E+03,1.001480042E+04
1690010280.4169939,24.328,55.651,38.748,9.998166794E+03,1.001496687E+04
1690010287.5045617,24.319,55.622,38.748,9.998163246E+03,1.001486883E+04
1690010294.591791,24.313,55.612,38.748,9.998168216E+03,1.001489662E+04
1690010301.6794593,24.305,55.612,38.748,9.998161018E+03,1.001488780E+04
1690010308.7655394,24.309,55.605,38.748,9.998166561E+03,1.001486668E+04
1690010315.8516765,24.299,55.602,38.748,9.998164031E+03,1.001482518E+04
1690010322.939112,24.29,55.594,38.748,9.998165713E+03,1.001483558E+04
1690010330.0263746,24.282,55.594,38.748,9.998165111E+03,1.001500913E+04
1690010337.1130147,24.276,55.598,38.748,9.998163871E+03,1.001495128E+04
1690010344.1985567,24.274,55.586,38.748,9.998165932E+03,1.001484338E+04
1690010351.283865,24.265,55.575,38.748,9.998166230E+03,1.001498803E+04
1690010358.3671422,24.245,55.539,38.748,9.998162332E+03,1.001479048E+04
1690010365.4522219,24.233,55.525,38.748,9.998168023E+03,1.001490780E+04
1690010372.5386064,24.23,55.502,38.748,9.998168198E+03,1.001481496E+04
1690010379.6250803,24.227,55.498,38.748,9.998164236E+03,1.001488930E+04
1690010386.7112956,24.231,55.492,38.748,9.998160763E+03,1.001490269E+04
1690010393.7961915,24.207,55.496,38.748,9.998165798E+03,1.001482852E+04
1690010400.883006,24.207,55.496,38.748,9.998165864E+03,1.001458674E+04
1690010407.9717815,24.198,55.502,38.748,9.998164793E+03,1.001481277E+04
1690010415.0585196,24.187,55.493,38.748,9.998166234E+03,1.001500910E+04
1690010422.144466,24.176,55.494,38.748,9.998166560E+03,1.001484731E+04
1690010429.2326176,24.165,55.495,38.748,9.998166703E+03,1.001496019E+04
1690010436.3192906,24.158,55.493,38.748,9.998166051E+03,1.001481179E+04
1690010443.4054208,24.159,55.491,38.748,9.998166859E+03,1.001498974E+04
1690010450.4916575,24.15,55.486,38.748,9.998163432E+03,1.001487993E+04
1690010457.5783865,24.139,55.48,38.748,9.998166060E+03,1.001494178E+04
1690010464.6646392,24.126,55.472,38.748,9.998166392E+03,1.001483899E+04
1690010471.7524488,24.115,55.468,38.748,9.998166196E+03,1.001490125E+04
1690010478.8387074,24.124,55.477,38.748,9.998164152E+03,1.001488038E+04
1690010485.926025,24.11,55.478,38.748,9.998171595E+03,1.001493245E+04
1690010493.013155,24.112,55.479,38.748,9.998170066E+03,1.001483126E+04
1690010500.0993934,24.107,55.486,38.748,9.998168384E+03,1.001483577E+04
1690010507.1863472,24.09,55.482,38.748,9.998165498E+03,1.001482401E+04
1690010514.274768,24.098,55.484,38.748,9.998160288E+03,1.001485231E+04
1690010521.3612354,24.084,55.489,38.748,9.998165423E+03,1.001498891E+04
1690010528.4475653,24.086,55.496,38.748,9.998166103E+03,1.001500140E+04
1690010535.5339808,24.083,55.492,38.748,9.998163378E+03,1.001483333E+04
1690010542.6192946,24.089,55.497,38.748,9.998165030E+03,1.001495754E+04
1690010549.703548,24.061,55.486,38.748,9.998167199E+03,1.001485613E+04
1690010556.788519,24.064,55.481,38.748,9.998167758E+03,1.001497174E+04
1690010563.87386,24.061,55.477,38.748,9.998167560E+03,1.001495376E+04
1690010570.959892,24.046,55.466,38.748,9.998165780E+03,1.001497828E+04
1690010578.0434513,24.047,55.469,38.748,9.998169129E+03,1.001481754E+04
1690010585.1298356,24.043,55.465,38.748,9.998168286E+03,1.001488360E+04
1690010592.216339,24.041,55.462,38.748,9.998164722E+03,1.001480262E+04
1690010599.3017232,24.017,55.454,38.748,9.998163256E+03,1.001477067E+04
1690010606.3895297,24.017,55.456,38.748,9.998161406E+03,1.001498566E+04
1690010613.4747179,24.015,55.442,38.748,9.998164949E+03,1.001480818E+04
1690010620.5615609,24.003,55.425,38.748,9.998162729E+03,1.001487437E+04
1690010627.6482081,24.006,55.422,38.748,9.998166155E+03,1.001487360E+04
1690010634.736058,24.005,55.42,38.748,9.998162602E+03,1.001481137E+04
1690010641.8225398,24.0,55.429,38.748,9.998167787E+03,1.001487625E+04
1690010648.9096017,24.008,55.411,38.748,9.998166589E+03,1.001495730E+04
1690010655.995543,23.983,55.396,38.748,9.998167617E+03,1.001478488E+04
1690010663.0825613,23.982,55.384,38.748,9.998163258E+03,1.001494841E+04
1690010670.1669006,23.982,55.382,38.748,9.998164397E+03,1.001493034E+04
1690010677.2515411,23.982,55.377,38.748,9.998162571E+03,1.001479876E+04
1690010684.337038,23.975,55.368,38.748,9.998166759E+03,1.001485996E+04
1690010691.4216735,23.965,55.354,38.748,9.998164116E+03,1.001475710E+04
1690010698.5100214,23.939,55.335,38.748,9.998161474E+03,1.001479817E+04
1690010705.5961497,23.943,55.31,38.748,9.998159240E+03,1.001487098E+04
1690010712.683822,23.937,55.292,38.748,9.998167303E+03,1.001479414E+04
1690010719.7704551,23.925,55.274,38.748,9.998167304E+03,1.001477311E+04
1690010726.859071,23.937,55.274,38.748,9.998166111E+03,1.001495194E+04
1690010733.944748,23.933,55.267,38.748,9.998163604E+03,1.001494749E+04
1690010741.029001,23.934,55.283,38.748,9.998170358E+03,1.001479403E+04
1690010748.1164238,23.928,55.278,38.748,9.998156916E+03,1.001495735E+04
1690010755.201271,23.925,55.281,38.748,9.998161050E+03,1.001495391E+04
1690010762.2856445,23.917,55.269,38.748,9.998167870E+03,1.001496428E+04
1690010769.369676,23.922,55.283,38.748,9.998164667E+03,1.001495965E+04
1690010776.4540083,23.919,55.283,38.748,9.998156450E+03,1.001492775E+04
1690010783.540443,23.914,55.269,38.748,9.998169087E+03,1.001479595E+04
1690010790.6256623,23.902,55.265,38.748,9.998164058E+03,1.001484242E+04
1690010797.7124596,23.894,55.252,38.748,9.998163163E+03,1.001484025E+04
1690010804.7997272,23.891,55.236,38.748,9.998161937E+03,1.001492295E+04
1690010811.886151,23.897,55.231,38.748,9.998168325E+03,1.001485471E+04
1690010818.9722078,23.91,55.226,38.748,9.998163709E+03,1.001484785E+04
1690010826.059472,23.899,55.228,38.748,9.998167840E+03,1.001494921E+04
1690010833.1442091,23.887,55.228,38.748,9.998162769E+03,1.001496425E+04
1690010840.2293386,23.893,55.223,38.748,9.998164272E+03,1.001475781E+04
1690010847.3160007,23.88,55.224,38.748,9.998159956E+03,1.001475907E+04
1690010854.4015508,23.876,55.216,38.748,9.998171159E+03,1.001497414E+04
1690010861.4861784,23.874,55.214,38.748,9.998158990E+03,1.001492912E+04
1690010868.5726993,23.865,55.231,38.748,9.998170655E+03,1.001472358E+04
1690010875.660838,23.858,55.255,38.748,9.998159186E+03,1.001485430E+04
1690010882.7463067,23.856,55.279,38.748,9.998162665E+03,1.001476918E+04
1690010889.8305962,23.847,55.307,38.748,9.998157986E+03,1.001486805E+04
1690010896.9170866,23.836,55.344,38.748,9.998164414E+03,1.001488250E+04
1690010904.0028758,23.844,55.387,38.748,9.998168487E+03,1.001476916E+04
1690010911.0896494,23.835,55.423,38.748,9.998164340E+03,1.001478171E+04
1690010918.1763113,23.833,55.465,38.748,9.998163588E+03,1.001485071E+04
1690010925.261915,23.838,55.499,38.748,9.998165451E+03,1.001477957E+04
